seed,model,instance_id,method,significance,top1_correct,top2_correct,noise_rules,total_rules,noise_rule_fraction
0,logreg,315,standard_multibin,,1,1,4,8,0.5
0,logreg,315,guarded,0.05,1,1,2,4,0.5
0,logreg,315,guarded,0.1,1,1,2,4,0.5
0,logreg,315,guarded,0.2,1,1,2,4,0.5
0,logreg,318,standard_multibin,,1,1,4,7,0.5714285714285714
0,logreg,318,guarded,0.05,1,1,1,3,0.3333333333333333
0,logreg,318,guarded,0.1,1,1,1,3,0.3333333333333333
0,logreg,318,guarded,0.2,1,1,1,3,0.3333333333333333
0,logreg,319,standard_multibin,,1,1,4,6,0.6666666666666666
0,logreg,319,guarded,0.05,1,1,2,4,0.5
0,logreg,319,guarded,0.1,1,1,2,4,0.5
0,logreg,319,guarded,0.2,1,1,2,4,0.5
0,logreg,321,standard_multibin,,1,1,3,6,0.5
0,logreg,321,guarded,0.05,1,1,2,4,0.5
0,logreg,321,guarded,0.1,1,1,2,4,0.5
0,logreg,321,guarded,0.2,1,1,2,4,0.5
0,logreg,324,standard_multibin,,1,0,4,7,0.5714285714285714
0,logreg,324,guarded,0.05,1,1,2,4,0.5
0,logreg,324,guarded,0.1,1,1,2,4,0.5
0,logreg,324,guarded,0.2,1,1,2,4,0.5
0,logreg,326,standard_multibin,,1,1,4,6,0.6666666666666666
0,logreg,326,guarded,0.05,1,1,2,4,0.5
0,logreg,326,guarded,0.1,1,1,2,4,0.5
0,logreg,326,guarded,0.2,1,1,2,4,0.5
0,logreg,327,standard_multibin,,1,1,4,8,0.5
0,logreg,327,guarded,0.05,1,1,2,4,0.5
0,logreg,327,guarded,0.1,1,1,2,4,0.5
0,logreg,327,guarded,0.2,1,1,2,4,0.5
0,logreg,328,standard_multibin,,1,1,0,4,0.0
0,logreg,328,guarded,0.05,1,1,1,3,0.3333333333333333
0,logreg,328,guarded,0.1,1,1,0,2,0.0
0,logreg,328,guarded,0.2,1,1,0,2,0.0
0,logreg,329,standard_multibin,,0,0,3,5,0.6
0,logreg,329,guarded,0.05,1,1,2,4,0.5
0,logreg,329,guarded,0.1,1,1,1,3,0.3333333333333333
0,logreg,329,guarded,0.2,1,0,1,2,0.5
0,logreg,333,standard_multibin,,0,0,3,5,0.6
0,logreg,333,guarded,0.05,1,1,2,4,0.5
0,logreg,333,guarded,0.1,1,1,2,4,0.5
0,logreg,333,guarded,0.2,1,1,1,3,0.3333333333333333
0,logreg,334,standard_multibin,,1,0,4,7,0.5714285714285714
0,logreg,334,guarded,0.05,1,1,2,4,0.5
0,logreg,334,guarded,0.1,1,1,1,3,0.3333333333333333
0,logreg,334,guarded,0.2,1,1,0,2,0.0
0,logreg,335,standard_multibin,,1,1,4,7,0.5714285714285714
0,logreg,335,guarded,0.05,1,1,2,4,0.5
0,logreg,335,guarded,0.1,1,1,2,4,0.5
0,logreg,335,guarded,0.2,1,0,2,3,0.6666666666666666
0,logreg,338,standard_multibin,,1,0,4,7,0.5714285714285714
0,logreg,338,guarded,0.05,1,1,2,4,0.5
0,logreg,338,guarded,0.1,1,1,2,4,0.5
0,logreg,338,guarded,0.2,1,1,2,4,0.5
0,logreg,339,standard_multibin,,0,0,4,6,0.6666666666666666
0,logreg,339,guarded,0.05,1,1,2,4,0.5
0,logreg,339,guarded,0.1,1,1,2,4,0.5
0,logreg,339,guarded,0.2,1,1,1,3,0.3333333333333333
0,logreg,341,standard_multibin,,1,1,0,4,0.0
0,logreg,341,guarded,0.05,1,1,0,2,0.0
0,logreg,341,guarded,0.1,1,1,0,2,0.0
0,logreg,341,guarded,0.2,1,1,0,2,0.0
0,logreg,345,standard_multibin,,1,1,3,6,0.5
0,logreg,345,guarded,0.05,1,1,2,4,0.5
0,logreg,345,guarded,0.1,1,1,2,4,0.5
0,logreg,345,guarded,0.2,1,1,0,1,0.0
0,logreg,347,standard_multibin,,1,1,3,7,0.42857142857142855
0,logreg,347,guarded,0.05,1,1,2,4,0.5
0,logreg,347,guarded,0.1,1,1,2,4,0.5
0,logreg,347,guarded,0.2,1,1,1,3,0.3333333333333333
0,logreg,348,standard_multibin,,1,1,1,5,0.2
0,logreg,348,guarded,0.05,1,1,0,2,0.0
0,logreg,348,guarded,0.1,1,1,0,2,0.0
0,logreg,348,guarded,0.2,1,1,0,2,0.0
0,logreg,352,standard_multibin,,1,0,4,7,0.5714285714285714
0,logreg,352,guarded,0.05,1,1,2,4,0.5
0,logreg,352,guarded,0.1,1,1,2,4,0.5
0,logreg,352,guarded,0.2,1,1,2,4,0.5
0,logreg,353,standard_multibin,,1,1,4,7,0.5714285714285714
0,logreg,353,guarded,0.05,1,1,2,4,0.5
0,logreg,353,guarded,0.1,1,1,2,4,0.5
0,logreg,353,guarded,0.2,1,1,2,4,0.5
0,logreg,355,standard_multibin,,1,1,3,6,0.5
0,logreg,355,guarded,0.05,0,0,1,1,1.0
0,logreg,355,guarded,0.1,0,0,1,1,1.0
0,logreg,355,guarded,0.2,0,0,0,0,0.0
0,logreg,357,standard_multibin,,1,1,1,4,0.25
0,logreg,357,guarded,0.05,1,1,0,2,0.0
0,logreg,357,guarded,0.1,1,1,0,2,0.0
0,logreg,357,guarded,0.2,0,0,0,0,0.0
0,logreg,360,standard_multibin,,0,0,4,6,0.6666666666666666
0,logreg,360,guarded,0.05,1,1,2,4,0.5
0,logreg,360,guarded,0.1,1,1,2,4,0.5
0,logreg,360,guarded,0.2,1,1,2,4,0.5
0,logreg,368,standard_multibin,,1,1,4,6,0.6666666666666666
0,logreg,368,guarded,0.05,1,1,2,4,0.5
0,logreg,368,guarded,0.1,1,1,2,4,0.5
0,logreg,368,guarded,0.2,1,1,2,4,0.5
0,logreg,369,standard_multibin,,1,0,3,6,0.5
0,logreg,369,guarded,0.05,1,1,2,4,0.5
0,logreg,369,guarded,0.1,1,0,2,3,0.6666666666666666
0,logreg,369,guarded,0.2,0,0,0,0,0.0
0,logreg,375,standard_multibin,,1,1,4,8,0.5
0,logreg,375,guarded,0.05,1,1,2,4,0.5
0,logreg,375,guarded,0.1,1,1,2,4,0.5
0,logreg,375,guarded,0.2,1,1,2,4,0.5
0,logreg,376,standard_multibin,,1,1,4,8,0.5
0,logreg,376,guarded,0.05,1,1,2,4,0.5
0,logreg,376,guarded,0.1,1,1,2,4,0.5
0,logreg,376,guarded,0.2,1,1,2,4,0.5
0,logreg,378,standard_multibin,,1,1,4,8,0.5
0,logreg,378,guarded,0.05,1,1,2,4,0.5
0,logreg,378,guarded,0.1,1,1,2,4,0.5
0,logreg,378,guarded,0.2,1,1,2,4,0.5
0,logreg,381,standard_multibin,,1,1,4,8,0.5
0,logreg,381,guarded,0.05,1,1,2,4,0.5
0,logreg,381,guarded,0.1,1,1,2,4,0.5
0,logreg,381,guarded,0.2,1,1,2,4,0.5
0,logreg,383,standard_multibin,,1,1,4,8,0.5
0,logreg,383,guarded,0.05,1,1,2,4,0.5
0,logreg,383,guarded,0.1,1,1,2,4,0.5
0,logreg,383,guarded,0.2,1,1,2,4,0.5
0,logreg,387,standard_multibin,,1,0,3,6,0.5
0,logreg,387,guarded,0.05,1,0,1,2,0.5
0,logreg,387,guarded,0.1,0,0,1,1,1.0
0,logreg,387,guarded,0.2,0,0,0,0,0.0
0,logreg,388,standard_multibin,,1,0,4,7,0.5714285714285714
0,logreg,388,guarded,0.05,1,1,2,4,0.5
0,logreg,388,guarded,0.1,1,1,2,4,0.5
0,logreg,388,guarded,0.2,1,0,1,2,0.5
0,logreg,397,standard_multibin,,1,0,4,7,0.5714285714285714
0,logreg,397,guarded,0.05,1,1,2,4,0.5
0,logreg,397,guarded,0.1,1,1,2,4,0.5
0,logreg,397,guarded,0.2,1,1,2,4,0.5
0,logreg,398,standard_multibin,,0,0,4,6,0.6666666666666666
0,logreg,398,guarded,0.05,1,1,2,4,0.5
0,logreg,398,guarded,0.1,1,1,2,4,0.5
0,logreg,398,guarded,0.2,1,1,2,4,0.5
0,logreg,400,standard_multibin,,1,1,4,8,0.5
0,logreg,400,guarded,0.05,1,1,2,4,0.5
0,logreg,400,guarded,0.1,1,1,2,4,0.5
0,logreg,400,guarded,0.2,1,1,2,4,0.5
0,logreg,401,standard_multibin,,1,0,4,7,0.5714285714285714
0,logreg,401,guarded,0.05,1,1,2,4,0.5
0,logreg,401,guarded,0.1,1,1,2,4,0.5
0,logreg,401,guarded,0.2,1,1,1,3,0.3333333333333333
0,logreg,406,standard_multibin,,1,1,3,7,0.42857142857142855
0,logreg,406,guarded,0.05,1,1,2,4,0.5
0,logreg,406,guarded,0.1,1,1,2,4,0.5
0,logreg,406,guarded,0.2,1,1,2,4,0.5
0,logreg,408,standard_multibin,,1,0,4,7,0.5714285714285714
0,logreg,408,guarded,0.05,1,1,2,4,0.5
0,logreg,408,guarded,0.1,1,1,2,4,0.5
0,logreg,408,guarded,0.2,1,1,2,4,0.5
0,logreg,413,standard_multibin,,1,1,1,5,0.2
0,logreg,413,guarded,0.05,1,1,2,4,0.5
0,logreg,413,guarded,0.1,1,1,0,2,0.0
0,logreg,413,guarded,0.2,1,1,0,2,0.0
0,logreg,414,standard_multibin,,1,0,3,6,0.5
0,logreg,414,guarded,0.05,1,0,2,3,0.6666666666666666
0,logreg,414,guarded,0.1,0,0,0,0,0.0
0,logreg,414,guarded,0.2,0,0,0,0,0.0
0,logreg,415,standard_multibin,,1,1,0,4,0.0
0,logreg,415,guarded,0.05,1,1,1,3,0.3333333333333333
0,logreg,415,guarded,0.1,1,1,1,3,0.3333333333333333
0,logreg,415,guarded,0.2,1,1,0,2,0.0
0,logreg,419,standard_multibin,,1,1,3,7,0.42857142857142855
0,logreg,419,guarded,0.05,1,1,2,4,0.5
0,logreg,419,guarded,0.1,1,1,2,4,0.5
0,logreg,419,guarded,0.2,1,1,2,4,0.5
0,logreg,420,standard_multibin,,1,1,0,4,0.0
0,logreg,420,guarded,0.05,1,1,0,2,0.0
0,logreg,420,guarded,0.1,1,1,0,2,0.0
0,logreg,420,guarded,0.2,1,1,0,2,0.0
0,logreg,423,standard_multibin,,1,1,0,2,0.0
0,logreg,423,guarded,0.05,1,1,0,2,0.0
0,logreg,423,guarded,0.1,1,1,0,1,0.0
0,logreg,423,guarded,0.2,0,0,0,0,0.0
0,logreg,425,standard_multibin,,1,0,4,7,0.5714285714285714
0,logreg,425,guarded,0.05,1,1,2,4,0.5
0,logreg,425,guarded,0.1,1,1,2,4,0.5
0,logreg,425,guarded,0.2,1,1,2,4,0.5
0,logreg,426,standard_multibin,,1,1,2,6,0.3333333333333333
0,logreg,426,guarded,0.05,1,1,1,3,0.3333333333333333
0,logreg,426,guarded,0.1,1,1,1,3,0.3333333333333333
0,logreg,426,guarded,0.2,1,1,1,3,0.3333333333333333
0,logreg,427,standard_multibin,,1,1,4,8,0.5
0,logreg,427,guarded,0.05,1,1,2,4,0.5
0,logreg,427,guarded,0.1,1,1,2,4,0.5
0,logreg,427,guarded,0.2,1,1,2,4,0.5
0,logreg,428,standard_multibin,,1,1,4,7,0.5714285714285714
0,logreg,428,guarded,0.05,1,1,2,4,0.5
0,logreg,428,guarded,0.1,1,1,2,4,0.5
0,logreg,428,guarded,0.2,1,1,1,3,0.3333333333333333
0,logreg,431,standard_multibin,,1,1,0,4,0.0
0,logreg,431,guarded,0.05,1,1,1,3,0.3333333333333333
0,logreg,431,guarded,0.1,1,1,1,3,0.3333333333333333
0,logreg,431,guarded,0.2,1,1,1,3,0.3333333333333333
0,logreg,433,standard_multibin,,1,1,0,4,0.0
0,logreg,433,guarded,0.05,1,1,0,2,0.0
0,logreg,433,guarded,0.1,1,1,0,2,0.0
0,logreg,433,guarded,0.2,1,1,0,2,0.0
0,logreg,434,standard_multibin,,1,1,4,6,0.6666666666666666
0,logreg,434,guarded,0.05,1,1,2,4,0.5
0,logreg,434,guarded,0.1,1,1,2,4,0.5
0,logreg,434,guarded,0.2,1,1,2,4,0.5
0,logreg,435,standard_multibin,,1,1,0,2,0.0
0,logreg,435,guarded,0.05,1,1,0,1,0.0
0,logreg,435,guarded,0.1,1,1,0,1,0.0
0,logreg,435,guarded,0.2,1,1,0,1,0.0
0,logreg,437,standard_multibin,,1,1,0,4,0.0
0,logreg,437,guarded,0.05,1,1,0,2,0.0
0,logreg,437,guarded,0.1,1,1,0,2,0.0
0,logreg,437,guarded,0.2,1,1,0,2,0.0
0,logreg,438,standard_multibin,,1,1,4,6,0.6666666666666666
0,logreg,438,guarded,0.05,1,1,2,4,0.5
0,logreg,438,guarded,0.1,1,1,2,4,0.5
0,logreg,438,guarded,0.2,1,1,2,4,0.5
0,logreg,439,standard_multibin,,1,0,4,7,0.5714285714285714
0,logreg,439,guarded,0.05,1,1,2,4,0.5
0,logreg,439,guarded,0.1,1,1,2,4,0.5
0,logreg,439,guarded,0.2,1,1,1,3,0.3333333333333333
0,logreg,444,standard_multibin,,1,0,4,7,0.5714285714285714
0,logreg,444,guarded,0.05,1,1,2,4,0.5
0,logreg,444,guarded,0.1,1,1,1,3,0.3333333333333333
0,logreg,444,guarded,0.2,1,1,0,2,0.0
0,logreg,446,standard_multibin,,1,1,3,7,0.42857142857142855
0,logreg,446,guarded,0.05,1,1,2,4,0.5
0,logreg,446,guarded,0.1,1,1,2,4,0.5
0,logreg,446,guarded,0.2,1,1,2,4,0.5
0,logreg,448,standard_multibin,,1,1,4,6,0.6666666666666666
0,logreg,448,guarded,0.05,1,1,2,4,0.5
0,logreg,448,guarded,0.1,1,1,1,3,0.3333333333333333
0,logreg,448,guarded,0.2,0,0,1,1,1.0
0,logreg,449,standard_multibin,,1,0,4,7,0.5714285714285714
0,logreg,449,guarded,0.05,1,1,0,2,0.0
0,logreg,449,guarded,0.1,1,1,0,2,0.0
0,logreg,449,guarded,0.2,1,1,0,2,0.0
0,logreg,451,standard_multibin,,1,1,2,6,0.3333333333333333
0,logreg,451,guarded,0.05,1,1,2,4,0.5
0,logreg,451,guarded,0.1,1,1,2,4,0.5
0,logreg,451,guarded,0.2,1,1,2,4,0.5
0,logreg,452,standard_multibin,,1,1,4,7,0.5714285714285714
0,logreg,452,guarded,0.05,1,1,2,4,0.5
0,logreg,452,guarded,0.1,1,1,2,4,0.5
0,logreg,452,guarded,0.2,1,1,2,4,0.5
0,logreg,454,standard_multibin,,1,0,4,7,0.5714285714285714
0,logreg,454,guarded,0.05,1,1,0,2,0.0
0,logreg,454,guarded,0.1,1,1,0,2,0.0
0,logreg,454,guarded,0.2,1,1,0,2,0.0
0,logreg,455,standard_multibin,,1,1,1,5,0.2
0,logreg,455,guarded,0.05,1,1,1,3,0.3333333333333333
0,logreg,455,guarded,0.1,1,1,1,3,0.3333333333333333
0,logreg,455,guarded,0.2,1,1,1,3,0.3333333333333333
0,logreg,456,standard_multibin,,1,1,3,5,0.6
0,logreg,456,guarded,0.05,1,1,1,3,0.3333333333333333
0,logreg,456,guarded,0.1,1,1,0,1,0.0
0,logreg,456,guarded,0.2,0,0,0,0,0.0
0,logreg,457,standard_multibin,,1,1,1,5,0.2
0,logreg,457,guarded,0.05,1,1,2,4,0.5
0,logreg,457,guarded,0.1,1,1,2,4,0.5
0,logreg,457,guarded,0.2,1,1,1,3,0.3333333333333333
0,logreg,459,standard_multibin,,1,1,2,5,0.4
0,logreg,459,guarded,0.05,1,1,2,4,0.5
0,logreg,459,guarded,0.1,1,0,1,2,0.5
0,logreg,459,guarded,0.2,1,1,0,1,0.0
0,logreg,460,standard_multibin,,0,0,4,6,0.6666666666666666
0,logreg,460,guarded,0.05,1,1,2,4,0.5
0,logreg,460,guarded,0.1,1,1,2,4,0.5
0,logreg,460,guarded,0.2,1,1,2,4,0.5
0,logreg,461,standard_multibin,,1,1,2,5,0.4
0,logreg,461,guarded,0.05,1,1,2,4,0.5
0,logreg,461,guarded,0.1,1,1,2,4,0.5
0,logreg,461,guarded,0.2,1,1,2,4,0.5
0,logreg,470,standard_multibin,,1,1,4,8,0.5
0,logreg,470,guarded,0.05,1,1,2,4,0.5
0,logreg,470,guarded,0.1,1,1,2,4,0.5
0,logreg,470,guarded,0.2,1,1,2,4,0.5
0,logreg,473,standard_multibin,,1,1,4,8,0.5
0,logreg,473,guarded,0.05,1,1,2,4,0.5
0,logreg,473,guarded,0.1,1,0,2,3,0.6666666666666666
0,logreg,473,guarded,0.2,0,0,1,1,1.0
0,logreg,474,standard_multibin,,1,1,0,4,0.0
0,logreg,474,guarded,0.05,1,1,1,3,0.3333333333333333
0,logreg,474,guarded,0.1,1,1,1,3,0.3333333333333333
0,logreg,474,guarded,0.2,1,1,0,2,0.0
0,logreg,476,standard_multibin,,1,0,4,7,0.5714285714285714
0,logreg,476,guarded,0.05,1,1,2,4,0.5
0,logreg,476,guarded,0.1,1,1,2,4,0.5
0,logreg,476,guarded,0.2,0,0,1,1,1.0
0,logreg,477,standard_multibin,,1,1,4,8,0.5
0,logreg,477,guarded,0.05,1,1,1,3,0.3333333333333333
0,logreg,477,guarded,0.1,1,1,1,3,0.3333333333333333
0,logreg,477,guarded,0.2,1,1,1,3,0.3333333333333333
0,logreg,479,standard_multibin,,0,0,4,6,0.6666666666666666
0,logreg,479,guarded,0.05,1,1,2,4,0.5
0,logreg,479,guarded,0.1,0,0,0,0,0.0
0,logreg,479,guarded,0.2,0,0,0,0,0.0
0,logreg,480,standard_multibin,,1,1,0,4,0.0
0,logreg,480,guarded,0.05,1,1,0,2,0.0
0,logreg,480,guarded,0.1,1,1,0,2,0.0
0,logreg,480,guarded,0.2,1,1,0,2,0.0
0,logreg,483,standard_multibin,,1,1,0,4,0.0
0,logreg,483,guarded,0.05,1,1,1,3,0.3333333333333333
0,logreg,483,guarded,0.1,1,1,0,2,0.0
0,logreg,483,guarded,0.2,1,1,0,2,0.0
0,logreg,484,standard_multibin,,1,1,4,6,0.6666666666666666
0,logreg,484,guarded,0.05,1,1,2,4,0.5
0,logreg,484,guarded,0.1,1,1,2,4,0.5
0,logreg,484,guarded,0.2,1,1,2,4,0.5
0,logreg,487,standard_multibin,,1,1,4,6,0.6666666666666666
0,logreg,487,guarded,0.05,1,1,2,4,0.5
0,logreg,487,guarded,0.1,1,1,2,4,0.5
0,logreg,487,guarded,0.2,1,1,2,4,0.5
0,logreg,488,standard_multibin,,1,1,3,5,0.6
0,logreg,488,guarded,0.05,1,1,2,4,0.5
0,logreg,488,guarded,0.1,1,1,2,4,0.5
0,logreg,488,guarded,0.2,1,1,1,3,0.3333333333333333
0,logreg,492,standard_multibin,,1,1,2,6,0.3333333333333333
0,logreg,492,guarded,0.05,1,1,2,4,0.5
0,logreg,492,guarded,0.1,1,1,1,3,0.3333333333333333
0,logreg,492,guarded,0.2,1,1,1,3,0.3333333333333333
0,logreg,494,standard_multibin,,1,0,4,7,0.5714285714285714
0,logreg,494,guarded,0.05,1,1,2,4,0.5
0,logreg,494,guarded,0.1,1,1,2,4,0.5
0,logreg,494,guarded,0.2,0,0,0,0,0.0
0,rf,1,standard_multibin,,1,0,3,6,0.5
0,rf,1,guarded,0.05,1,1,2,4,0.5
0,rf,1,guarded,0.1,1,1,2,4,0.5
0,rf,1,guarded,0.2,1,0,2,3,0.6666666666666666
0,rf,2,standard_multibin,,1,1,3,6,0.5
0,rf,2,guarded,0.05,1,1,2,4,0.5
0,rf,2,guarded,0.1,1,1,1,3,0.3333333333333333
0,rf,2,guarded,0.2,1,1,0,2,0.0
0,rf,4,standard_multibin,,1,1,4,7,0.5714285714285714
0,rf,4,guarded,0.05,1,1,1,3,0.3333333333333333
0,rf,4,guarded,0.1,1,1,0,1,0.0
0,rf,4,guarded,0.2,0,0,0,0,0.0
0,rf,8,standard_multibin,,1,1,3,7,0.42857142857142855
0,rf,8,guarded,0.05,1,1,1,3,0.3333333333333333
0,rf,8,guarded,0.1,1,1,0,2,0.0
0,rf,8,guarded,0.2,1,1,0,2,0.0
0,rf,12,standard_multibin,,0,0,4,6,0.6666666666666666
0,rf,12,guarded,0.05,1,1,2,4,0.5
0,rf,12,guarded,0.1,1,1,2,4,0.5
0,rf,12,guarded,0.2,1,1,2,4,0.5
0,rf,13,standard_multibin,,1,1,3,5,0.6
0,rf,13,guarded,0.05,1,1,2,4,0.5
0,rf,13,guarded,0.1,1,1,2,4,0.5
0,rf,13,guarded,0.2,1,1,2,4,0.5
0,rf,15,standard_multibin,,1,0,3,6,0.5
0,rf,15,guarded,0.05,1,1,2,4,0.5
0,rf,15,guarded,0.1,1,0,2,3,0.6666666666666666
0,rf,15,guarded,0.2,0,0,0,0,0.0
0,rf,24,standard_multibin,,1,1,3,7,0.42857142857142855
0,rf,24,guarded,0.05,1,1,2,4,0.5
0,rf,24,guarded,0.1,1,1,2,4,0.5
0,rf,24,guarded,0.2,1,1,2,4,0.5
0,rf,25,standard_multibin,,0,0,3,5,0.6
0,rf,25,guarded,0.05,1,1,2,4,0.5
0,rf,25,guarded,0.1,1,1,1,3,0.3333333333333333
0,rf,25,guarded,0.2,1,0,1,2,0.5
0,rf,26,standard_multibin,,0,0,2,4,0.5
0,rf,26,guarded,0.05,1,1,2,4,0.5
0,rf,26,guarded,0.1,1,1,1,3,0.3333333333333333
0,rf,26,guarded,0.2,1,0,1,2,0.5
0,rf,31,standard_multibin,,1,1,3,6,0.5
0,rf,31,guarded,0.05,1,1,2,4,0.5
0,rf,31,guarded,0.1,1,1,2,4,0.5
0,rf,31,guarded,0.2,1,1,2,4,0.5
0,rf,32,standard_multibin,,1,1,3,5,0.6
0,rf,32,guarded,0.05,1,1,2,4,0.5
0,rf,32,guarded,0.1,1,0,1,2,0.5
0,rf,32,guarded,0.2,1,0,1,2,0.5
0,rf,37,standard_multibin,,1,1,1,5,0.2
0,rf,37,guarded,0.05,1,1,2,4,0.5
0,rf,37,guarded,0.1,1,1,2,4,0.5
0,rf,37,guarded,0.2,1,1,2,4,0.5
0,rf,38,standard_multibin,,1,1,3,7,0.42857142857142855
0,rf,38,guarded,0.05,1,1,2,4,0.5
0,rf,38,guarded,0.1,1,1,2,4,0.5
0,rf,38,guarded,0.2,1,1,2,4,0.5
0,rf,40,standard_multibin,,1,1,2,6,0.3333333333333333
0,rf,40,guarded,0.05,1,1,2,4,0.5
0,rf,40,guarded,0.1,1,1,2,4,0.5
0,rf,40,guarded,0.2,1,1,2,4,0.5
0,rf,42,standard_multibin,,1,1,3,5,0.6
0,rf,42,guarded,0.05,1,1,2,4,0.5
0,rf,42,guarded,0.1,1,1,2,4,0.5
0,rf,42,guarded,0.2,1,1,1,3,0.3333333333333333
0,rf,43,standard_multibin,,1,1,3,5,0.6
0,rf,43,guarded,0.05,1,1,2,4,0.5
0,rf,43,guarded,0.1,1,1,2,4,0.5
0,rf,43,guarded,0.2,1,1,1,3,0.3333333333333333
0,rf,46,standard_multibin,,1,1,3,7,0.42857142857142855
0,rf,46,guarded,0.05,1,1,2,4,0.5
0,rf,46,guarded,0.1,1,1,2,4,0.5
0,rf,46,guarded,0.2,1,1,2,4,0.5
0,rf,51,standard_multibin,,1,1,2,6,0.3333333333333333
0,rf,51,guarded,0.05,1,1,1,3,0.3333333333333333
0,rf,51,guarded,0.1,1,1,1,3,0.3333333333333333
0,rf,51,guarded,0.2,1,1,1,3,0.3333333333333333
0,rf,52,standard_multibin,,1,1,3,7,0.42857142857142855
0,rf,52,guarded,0.05,1,1,2,4,0.5
0,rf,52,guarded,0.1,1,1,2,4,0.5
0,rf,52,guarded,0.2,1,1,2,4,0.5
0,rf,53,standard_multibin,,1,1,3,7,0.42857142857142855
0,rf,53,guarded,0.05,1,1,2,4,0.5
0,rf,53,guarded,0.1,1,1,2,4,0.5
0,rf,53,guarded,0.2,1,1,2,4,0.5
0,rf,55,standard_multibin,,1,0,2,5,0.4
0,rf,55,guarded,0.05,1,1,2,4,0.5
0,rf,55,guarded,0.1,1,1,1,3,0.3333333333333333
0,rf,55,guarded,0.2,1,1,0,1,0.0
0,rf,56,standard_multibin,,1,1,2,5,0.4
0,rf,56,guarded,0.05,1,1,2,4,0.5
0,rf,56,guarded,0.1,1,1,2,4,0.5
0,rf,56,guarded,0.2,0,0,0,0,0.0
0,rf,57,standard_multibin,,1,1,3,7,0.42857142857142855
0,rf,57,guarded,0.05,1,1,2,4,0.5
0,rf,57,guarded,0.1,1,1,2,4,0.5
0,rf,57,guarded,0.2,1,1,2,4,0.5
0,rf,59,standard_multibin,,1,1,3,5,0.6
0,rf,59,guarded,0.05,1,1,2,4,0.5
0,rf,59,guarded,0.1,1,0,2,3,0.6666666666666666
0,rf,59,guarded,0.2,1,0,1,2,0.5
0,rf,60,standard_multibin,,1,1,1,5,0.2
0,rf,60,guarded,0.05,1,1,1,3,0.3333333333333333
0,rf,60,guarded,0.1,1,1,1,3,0.3333333333333333
0,rf,60,guarded,0.2,1,1,1,3,0.3333333333333333
0,rf,68,standard_multibin,,0,0,2,4,0.5
0,rf,68,guarded,0.05,1,1,1,3,0.3333333333333333
0,rf,68,guarded,0.1,1,1,1,3,0.3333333333333333
0,rf,68,guarded,0.2,1,1,1,3,0.3333333333333333
0,rf,70,standard_multibin,,0,0,3,5,0.6
0,rf,70,guarded,0.05,1,1,2,4,0.5
0,rf,70,guarded,0.1,1,1,2,4,0.5
0,rf,70,guarded,0.2,1,1,2,4,0.5
0,rf,71,standard_multibin,,1,1,3,5,0.6
0,rf,71,guarded,0.05,1,0,2,3,0.6666666666666666
0,rf,71,guarded,0.1,1,0,1,2,0.5
0,rf,71,guarded,0.2,1,1,0,1,0.0
0,rf,72,standard_multibin,,1,1,1,5,0.2
0,rf,72,guarded,0.05,1,1,2,4,0.5
0,rf,72,guarded,0.1,1,1,1,3,0.3333333333333333
0,rf,72,guarded,0.2,1,1,1,3,0.3333333333333333
0,rf,73,standard_multibin,,1,1,2,6,0.3333333333333333
0,rf,73,guarded,0.05,1,1,2,4,0.5
0,rf,73,guarded,0.1,1,1,2,4,0.5
0,rf,73,guarded,0.2,1,1,2,4,0.5
0,rf,75,standard_multibin,,1,1,2,6,0.3333333333333333
0,rf,75,guarded,0.05,1,1,1,3,0.3333333333333333
0,rf,75,guarded,0.1,1,1,1,3,0.3333333333333333
0,rf,75,guarded,0.2,1,1,1,3,0.3333333333333333
0,rf,76,standard_multibin,,0,0,3,5,0.6
0,rf,76,guarded,0.05,1,1,2,4,0.5
0,rf,76,guarded,0.1,1,1,2,4,0.5
0,rf,76,guarded,0.2,1,0,1,2,0.5
0,rf,77,standard_multibin,,1,1,0,4,0.0
0,rf,77,guarded,0.05,1,1,1,3,0.3333333333333333
0,rf,77,guarded,0.1,1,1,1,3,0.3333333333333333
0,rf,77,guarded,0.2,1,1,1,3,0.3333333333333333
0,rf,80,standard_multibin,,1,1,1,5,0.2
0,rf,80,guarded,0.05,1,1,0,2,0.0
0,rf,80,guarded,0.1,1,1,0,2,0.0
0,rf,80,guarded,0.2,1,1,0,2,0.0
0,rf,82,standard_multibin,,0,0,3,5,0.6
0,rf,82,guarded,0.05,1,1,2,4,0.5
0,rf,82,guarded,0.1,1,1,2,4,0.5
0,rf,82,guarded,0.2,1,1,2,4,0.5
0,rf,83,standard_multibin,,0,0,4,6,0.6666666666666666
0,rf,83,guarded,0.05,1,1,2,4,0.5
0,rf,83,guarded,0.1,1,1,2,4,0.5
0,rf,83,guarded,0.2,1,0,2,3,0.6666666666666666
0,rf,86,standard_multibin,,1,1,3,6,0.5
0,rf,86,guarded,0.05,1,1,2,4,0.5
0,rf,86,guarded,0.1,1,1,2,4,0.5
0,rf,86,guarded,0.2,1,1,2,4,0.5
0,rf,88,standard_multibin,,1,1,3,7,0.42857142857142855
0,rf,88,guarded,0.05,1,1,2,4,0.5
0,rf,88,guarded,0.1,1,1,2,4,0.5
0,rf,88,guarded,0.2,1,1,2,4,0.5
0,rf,90,standard_multibin,,1,1,1,5,0.2
