task,dataset,n_features,n_classes,n_cal,seed,significance,n_neighbors,normalize_guard,regression_mode,threshold_value,explanation_type,n_test_instances,mean_standard_rules_per_instance,mean_guarded_rules_per_instance,guard_retention_rate,fraction_instances_fully_filtered,n_instances_fully_filtered,task_skipped,skip_reason,error
regression,puma8nm,8,,500,2,0.1,5,True,p75,6.483268675,alternative,100,10.78,31.37,0.7929726996966633,0.0,0,False,,
regression,puma8nm,8,,500,2,0.2,5,True,p75,6.483268675,factual,100,6.28,5.32,0.7928464977645305,0.07,7,False,,
regression,puma8nm,8,,500,2,0.2,5,True,p75,6.483268675,alternative,100,10.78,26.84,0.6473709599614086,0.01,1,False,,
regression,quakes,3,,100,0,0.05,5,True,plain,,factual,100,3.0,2.9,0.9666666666666667,0.02,2,False,,
regression,quakes,3,,100,0,0.05,5,True,plain,,alternative,100,5.5,14.62,0.91375,0.0,0,False,,
regression,quakes,3,,100,0,0.1,5,True,plain,,factual,100,3.0,2.82,0.94,0.02,2,False,,
regression,quakes,3,,100,0,0.1,5,True,plain,,alternative,100,5.5,12.22,0.76375,0.0,0,False,,
regression,quakes,3,,100,0,0.2,5,True,plain,,factual,100,3.0,2.55,0.85,0.08,8,False,,
regression,quakes,3,,100,0,0.2,5,True,plain,,alternative,100,5.5,9.27,0.579375,0.01,1,False,,
regression,quakes,3,,100,0,0.05,5,True,p25,5.8,factual,100,2.35,2.64,0.9635036496350365,0.02,2,False,,
regression,quakes,3,,100,0,0.05,5,True,p25,5.8,alternative,100,3.94,8.69,0.8629592850049652,0.0,0,False,,
regression,quakes,3,,100,0,0.1,5,True,p25,5.8,factual,100,2.35,2.42,0.9307692307692308,0.03,3,False,,
regression,quakes,3,,100,0,0.1,5,True,p25,5.8,alternative,100,3.94,7.22,0.6563636363636364,0.0,0,False,,
regression,quakes,3,,100,0,0.2,5,True,p25,5.8,factual,100,2.35,2.08,0.8221343873517787,0.08,8,False,,
regression,quakes,3,,100,0,0.2,5,True,p25,5.8,alternative,100,3.94,5.21,0.43634840871021774,0.02,2,False,,
regression,quakes,3,,100,0,0.05,5,True,p50,5.9,factual,100,2.62,2.76,0.965034965034965,0.02,2,False,,
regression,quakes,3,,100,0,0.05,5,True,p50,5.9,alternative,100,4.64,10.2,0.8808290155440415,0.0,0,False,,
regression,quakes,3,,100,0,0.1,5,True,p50,5.9,factual,100,2.62,2.57,0.9345454545454546,0.03,3,False,,
regression,quakes,3,,100,0,0.1,5,True,p50,5.9,alternative,100,4.64,8.45,0.6909239574816026,0.0,0,False,,
regression,quakes,3,,100,0,0.2,5,True,p50,5.9,factual,100,2.62,2.27,0.8345588235294118,0.09,9,False,,
regression,quakes,3,,100,0,0.2,5,True,p50,5.9,alternative,100,4.64,6.24,0.4811102544333076,0.01,1,False,,
regression,quakes,3,,100,0,0.05,5,True,p75,6.1,factual,100,2.66,2.77,0.9651567944250871,0.03,3,False,,
regression,quakes,3,,100,0,0.05,5,True,p75,6.1,alternative,100,4.96,10.67,0.8854771784232365,0.01,1,False,,
regression,quakes,3,,100,0,0.1,5,True,p75,6.1,factual,100,2.66,2.67,0.9368421052631579,0.03,3,False,,
regression,quakes,3,,100,0,0.1,5,True,p75,6.1,alternative,100,4.96,9.02,0.7046875,0.01,1,False,,
regression,quakes,3,,100,0,0.2,5,True,p75,6.1,factual,100,2.66,2.4,0.8421052631578947,0.1,10,False,,
regression,quakes,3,,100,0,0.2,5,True,p75,6.1,alternative,100,4.96,6.79,0.5022189349112426,0.02,2,False,,
regression,quakes,3,,300,0,0.05,5,True,plain,,factual,100,3.0,2.87,0.9566666666666667,0.02,2,False,,
regression,quakes,3,,300,0,0.05,5,True,plain,,alternative,100,5.11,16.06,0.803,0.0,0,False,,
regression,quakes,3,,300,0,0.1,5,True,plain,,factual,100,3.0,2.78,0.9266666666666666,0.03,3,False,,
regression,quakes,3,,300,0,0.1,5,True,plain,,alternative,100,5.11,12.89,0.6445,0.0,0,False,,
regression,quakes,3,,300,0,0.2,5,True,plain,,factual,100,3.0,2.5,0.8333333333333334,0.09,9,False,,
regression,quakes,3,,300,0,0.2,5,True,plain,,alternative,100,5.11,7.82,0.391,0.0,0,False,,
regression,quakes,3,,300,0,0.05,5,True,p25,5.8,factual,100,2.52,2.52,0.9509433962264151,0.06,6,False,,
regression,quakes,3,,300,0,0.05,5,True,p25,5.8,alternative,100,3.73,10.66,0.7301369863013699,0.02,2,False,,
regression,quakes,3,,300,0,0.1,5,True,p25,5.8,factual,100,2.52,2.37,0.915057915057915,0.07,7,False,,
regression,quakes,3,,300,0,0.1,5,True,p25,5.8,alternative,100,3.73,8.41,0.541881443298969,0.03,3,False,,
regression,quakes,3,,300,0,0.2,5,True,p25,5.8,factual,100,2.52,1.8,0.782608695652174,0.11,11,False,,
regression,quakes,3,,300,0,0.2,5,True,p25,5.8,alternative,100,3.73,4.5,0.2697841726618705,0.04,4,False,,
regression,quakes,3,,300,0,0.05,5,True,p50,5.9,factual,100,2.84,2.66,0.953405017921147,0.02,2,False,,
regression,quakes,3,,300,0,0.05,5,True,p50,5.9,alternative,100,4.62,12.69,0.7630787733012627,0.0,0,False,,
regression,quakes,3,,300,0,0.1,5,True,p50,5.9,factual,100,2.84,2.54,0.9202898550724637,0.04,4,False,,
regression,quakes,3,,300,0,0.1,5,True,p50,5.9,alternative,100,4.62,10.1,0.5868680999418943,0.01,1,False,,
regression,quakes,3,,300,0,0.2,5,True,p50,5.9,factual,100,2.84,2.07,0.8054474708171206,0.1,10,False,,
regression,quakes,3,,300,0,0.2,5,True,p50,5.9,alternative,100,4.62,5.82,0.3233333333333333,0.02,2,False,,
regression,quakes,3,,300,0,0.05,5,True,p75,6.1,factual,100,2.6,2.55,0.9514925373134329,0.02,2,False,,
regression,quakes,3,,300,0,0.05,5,True,p75,6.1,alternative,100,5.07,12.01,0.7529780564263323,0.01,1,False,,
regression,quakes,3,,300,0,0.1,5,True,p75,6.1,factual,100,2.6,2.42,0.9166666666666666,0.06,6,False,,
regression,quakes,3,,300,0,0.1,5,True,p75,6.1,alternative,100,5.07,9.55,0.5732292917166867,0.03,3,False,,
regression,quakes,3,,300,0,0.2,5,True,p75,6.1,factual,100,2.6,1.99,0.7991967871485943,0.16,16,False,,
regression,quakes,3,,300,0,0.2,5,True,p75,6.1,alternative,100,5.07,5.57,0.31380281690140843,0.05,5,False,,
regression,quakes,3,,500,0,0.05,5,True,plain,,factual,100,3.0,2.93,0.9766666666666667,0.0,0,False,,
regression,quakes,3,,500,0,0.05,5,True,plain,,alternative,100,5.18,16.2,0.7714285714285715,0.0,0,False,,
regression,quakes,3,,500,0,0.1,5,True,plain,,factual,100,3.0,2.78,0.9266666666666666,0.02,2,False,,
regression,quakes,3,,500,0,0.1,5,True,plain,,alternative,100,5.18,13.63,0.6490476190476191,0.0,0,False,,
regression,quakes,3,,500,0,0.2,5,True,plain,,factual,100,3.0,2.27,0.7566666666666667,0.13,13,False,,
regression,quakes,3,,500,0,0.2,5,True,plain,,alternative,100,5.18,6.96,0.3314285714285714,0.0,0,False,,
regression,quakes,3,,500,0,0.05,5,True,p25,5.8,factual,100,2.23,2.43,0.972,0.0,0,False,,
regression,quakes,3,,500,0,0.05,5,True,p25,5.8,alternative,100,3.03,8.32,0.6341463414634146,0.0,0,False,,
regression,quakes,3,,500,0,0.1,5,True,p25,5.8,factual,100,2.23,2.12,0.905982905982906,0.04,4,False,,
regression,quakes,3,,500,0,0.1,5,True,p25,5.8,alternative,100,3.03,6.64,0.4739471805852962,0.02,2,False,,
regression,quakes,3,,500,0,0.2,5,True,p25,5.8,factual,100,2.23,1.11,0.6032608695652174,0.31,31,False,,
regression,quakes,3,,500,0,0.2,5,True,p25,5.8,alternative,100,3.03,2.83,0.16775340841730882,0.18,18,False,,
regression,quakes,3,,500,0,0.05,5,True,p50,5.9,factual,100,2.83,2.73,0.975,0.01,1,False,,
regression,quakes,3,,500,0,0.05,5,True,p50,5.9,alternative,100,4.65,12.46,0.7219003476245655,0.0,0,False,,
regression,quakes,3,,500,0,0.1,5,True,p50,5.9,factual,100,2.83,2.5,0.9191176470588235,0.03,3,False,,
regression,quakes,3,,500,0,0.1,5,True,p50,5.9,alternative,100,4.65,10.27,0.5821995464852607,0.01,1,False,,
regression,quakes,3,,500,0,0.2,5,True,p50,5.9,factual,100,2.83,1.65,0.6932773109243697,0.19,19,False,,
regression,quakes,3,,500,0,0.2,5,True,p50,5.9,alternative,100,4.65,5.02,0.2633788037775446,0.06,6,False,,
regression,quakes,3,,500,0,0.05,5,True,p75,6.1,factual,100,2.68,2.64,0.974169741697417,0.01,1,False,,
regression,quakes,3,,500,0,0.05,5,True,p75,6.1,alternative,100,5.11,12.91,0.7289666854884246,0.0,0,False,,
regression,quakes,3,,500,0,0.1,5,True,p75,6.1,factual,100,2.68,2.45,0.9176029962546817,0.02,2,False,,
regression,quakes,3,,500,0,0.1,5,True,p75,6.1,alternative,100,5.11,10.77,0.593715545755237,0.01,1,False,,
regression,quakes,3,,500,0,0.2,5,True,p75,6.1,factual,100,2.68,1.78,0.7091633466135459,0.22,22,False,,
regression,quakes,3,,500,0,0.2,5,True,p75,6.1,alternative,100,5.11,5.31,0.2744186046511628,0.06,6,False,,
regression,quakes,3,,100,1,0.05,5,True,plain,,factual,100,3.0,2.91,0.97,0.0,0,False,,
regression,quakes,3,,100,1,0.05,5,True,plain,,alternative,100,5.2,16.3,0.9610849056603774,0.0,0,False,,
regression,quakes,3,,100,1,0.1,5,True,plain,,factual,100,3.0,2.81,0.9366666666666666,0.0,0,False,,
regression,quakes,3,,100,1,0.1,5,True,plain,,alternative,100,5.2,16.08,0.9481132075471698,0.0,0,False,,
regression,quakes,3,,100,1,0.2,5,True,plain,,factual,100,3.0,2.14,0.7133333333333334,0.2,20,False,,
regression,quakes,3,,100,1,0.2,5,True,plain,,alternative,100,5.2,11.72,0.6910377358490566,0.02,2,False,,
regression,quakes,3,,100,1,0.05,5,True,p25,5.8,factual,100,2.83,2.87,0.9695945945945946,0.0,0,False,,
regression,quakes,3,,100,1,0.05,5,True,p25,5.8,alternative,100,4.62,11.9,0.947452229299363,0.0,0,False,,
regression,quakes,3,,100,1,0.1,5,True,p25,5.8,factual,100,2.83,2.79,0.9362416107382551,0.0,0,False,,
regression,quakes,3,,100,1,0.1,5,True,p25,5.8,alternative,100,4.62,11.77,0.9304347826086956,0.0,0,False,,
regression,quakes,3,,100,1,0.2,5,True,p25,5.8,factual,100,2.83,2.02,0.7013888888888888,0.22,22,False,,
regression,quakes,3,,100,1,0.2,5,True,p25,5.8,alternative,100,4.62,8.47,0.6177972283005105,0.04,4,False,,
regression,quakes,3,,100,1,0.05,5,True,p50,5.9,factual,100,2.51,2.71,0.9678571428571429,0.0,0,False,,
regression,quakes,3,,100,1,0.05,5,True,p50,5.9,alternative,100,3.48,8.14,0.925,0.0,0,False,,
regression,quakes,3,,100,1,0.1,5,True,p50,5.9,factual,100,2.51,2.65,0.9330985915492958,0.0,0,False,,
regression,quakes,3,,100,1,0.1,5,True,p50,5.9,alternative,100,3.48,8.04,0.9013452914798207,0.0,0,False,,
regression,quakes,3,,100,1,0.2,5,True,p50,5.9,factual,100,2.51,1.78,0.6742424242424242,0.21,21,False,,
regression,quakes,3,,100,1,0.2,5,True,p50,5.9,alternative,100,3.48,5.59,0.5161588180978762,0.04,4,False,,
regression,quakes,3,,100,1,0.05,5,True,p75,6.1,factual,100,2.64,2.87,0.9695945945945946,0.0,0,False,,
regression,quakes,3,,100,1,0.05,5,True,p75,6.1,alternative,100,4.83,11.0,0.9433962264150944,0.0,0,False,,
regression,quakes,3,,100,1,0.1,5,True,p75,6.1,factual,100,2.64,2.79,0.9362416107382551,0.0,0,False,,
regression,quakes,3,,100,1,0.1,5,True,p75,6.1,alternative,100,4.83,10.87,0.9251063829787234,0.0,0,False,,
regression,quakes,3,,100,1,0.2,5,True,p75,6.1,factual,100,2.64,1.92,0.6906474820143885,0.21,21,False,,
regression,quakes,3,,100,1,0.2,5,True,p75,6.1,alternative,100,4.83,7.82,0.5987748851454824,0.03,3,False,,
regression,quakes,3,,300,1,0.05,5,True,plain,,factual,100,3.0,2.84,0.9466666666666667,0.02,2,False,,
regression,quakes,3,,300,1,0.05,5,True,plain,,alternative,100,5.87,14.33,0.7542105263157894,0.0,0,False,,
regression,quakes,3,,300,1,0.1,5,True,plain,,factual,100,3.0,2.68,0.8933333333333333,0.05,5,False,,
regression,quakes,3,,300,1,0.1,5,True,plain,,alternative,100,5.87,10.95,0.5763157894736842,0.0,0,False,,
regression,quakes,3,,300,1,0.2,5,True,plain,,factual,100,3.0,2.28,0.76,0.12,12,False,,
regression,quakes,3,,300,1,0.2,5,True,plain,,alternative,100,5.87,8.49,0.4468421052631579,0.0,0,False,,
regression,quakes,3,,300,1,0.05,5,True,p25,5.8,factual,100,0.71,1.94,0.9238095238095239,0.06,6,False,,
regression,quakes,3,,300,1,0.05,5,True,p25,5.8,alternative,100,1.72,4.26,0.47704367301231804,0.03,3,False,,
regression,quakes,3,,300,1,0.1,5,True,p25,5.8,factual,100,0.71,1.35,0.8083832335329342,0.16,16,False,,
regression,quakes,3,,300,1,0.1,5,True,p25,5.8,alternative,100,1.72,2.58,0.2427093132643462,0.11,11,False,,
regression,quakes,3,,300,1,0.2,5,True,p25,5.8,factual,100,0.71,0.82,0.5324675324675324,0.39,39,False,,
regression,quakes,3,,300,1,0.2,5,True,p25,5.8,alternative,100,1.72,1.71,0.13993453355155483,0.26,26,False,,
regression,quakes,3,,300,1,0.05,5,True,p50,5.9,factual,100,2.25,2.7,0.9440559440559441,0.02,2,False,,
regression,quakes,3,,300,1,0.05,5,True,p50,5.9,alternative,100,4.44,8.61,0.6483433734939759,0.0,0,False,,
regression,quakes,3,,300,1,0.1,5,True,p50,5.9,factual,100,2.25,2.38,0.8814814814814815,0.05,5,False,,
regression,quakes,3,,300,1,0.1,5,True,p50,5.9,alternative,100,4.44,6.54,0.44825222755311855,0.0,0,False,,
regression,quakes,3,,300,1,0.2,5,True,p50,5.9,factual,100,2.25,1.78,0.712,0.14,14,False,,
regression,quakes,3,,300,1,0.2,5,True,p50,5.9,alternative,100,4.44,5.04,0.32411575562700967,0.01,1,False,,
regression,quakes,3,,300,1,0.05,5,True,p75,6.1,factual,100,2.56,2.81,0.9461279461279462,0.02,2,False,,
regression,quakes,3,,300,1,0.05,5,True,p75,6.1,alternative,100,5.36,10.36,0.6892880904856953,0.0,0,False,,
regression,quakes,3,,300,1,0.1,5,True,p75,6.1,factual,100,2.56,2.58,0.8896551724137931,0.05,5,False,,
regression,quakes,3,,300,1,0.1,5,True,p75,6.1,alternative,100,5.36,7.73,0.48986058301647656,0.0,0,False,,
regression,quakes,3,,300,1,0.2,5,True,p75,6.1,factual,100,2.56,2.06,0.7410071942446043,0.15,15,False,,
regression,quakes,3,,300,1,0.2,5,True,p75,6.1,alternative,100,5.36,5.81,0.3560049019607843,0.03,3,False,,
regression,quakes,3,,500,1,0.05,5,True,plain,,factual,100,3.0,2.83,0.9433333333333334,0.0,0,False,,
regression,quakes,3,,500,1,0.05,5,True,plain,,alternative,100,5.29,12.89,0.758235294117647,0.0,0,False,,
regression,quakes,3,,500,1,0.1,5,True,plain,,factual,100,3.0,2.76,0.92,0.01,1,False,,
regression,quakes,3,,500,1,0.1,5,True,plain,,alternative,100,5.29,10.66,0.6270588235294118,0.0,0,False,,
regression,quakes,3,,500,1,0.2,5,True,plain,,factual,100,3.0,2.21,0.7366666666666667,0.14,14,False,,
regression,quakes,3,,500,1,0.2,5,True,plain,,alternative,100,5.29,6.37,0.37470588235294117,0.0,0,False,,
regression,quakes,3,,500,1,0.05,5,True,p25,5.8,factual,100,2.62,2.55,0.9375,0.0,0,False,,
regression,quakes,3,,500,1,0.05,5,True,p25,5.8,alternative,100,4.51,8.39,0.6712,0.0,0,False,,
regression,quakes,3,,500,1,0.1,5,True,p25,5.8,factual,100,2.62,2.45,0.9107806691449815,0.02,2,False,,
regression,quakes,3,,500,1,0.1,5,True,p25,5.8,alternative,100,4.51,6.72,0.5145482388973966,0.01,1,False,,
regression,quakes,3,,500,1,0.2,5,True,p25,5.8,factual,100,2.62,1.53,0.6594827586206896,0.2,20,False,,
regression,quakes,3,,500,1,0.2,5,True,p25,5.8,alternative,100,4.51,3.63,0.25455820476858343,0.04,4,False,,
regression,quakes,3,,500,1,0.05,5,True,p50,5.9,factual,100,2.79,2.57,0.9379562043795621,0.0,0,False,,
regression,quakes,3,,500,1,0.05,5,True,p50,5.9,alternative,100,4.4,8.47,0.6732909379968204,0.0,0,False,,
regression,quakes,3,,500,1,0.1,5,True,p50,5.9,factual,100,2.79,2.44,0.9104477611940298,0.01,1,False,,
regression,quakes,3,,500,1,0.1,5,True,p50,5.9,alternative,100,4.4,6.83,0.5186028853454822,0.0,0,False,,
regression,quakes,3,,500,1,0.2,5,True,p50,5.9,factual,100,2.79,1.69,0.6814516129032258,0.18,18,False,,
regression,quakes,3,,500,1,0.2,5,True,p50,5.9,alternative,100,4.4,3.86,0.2663906142167012,0.01,1,False,,
regression,quakes,3,,500,1,0.05,5,True,p75,6.1,factual,100,2.8,2.62,0.9390681003584229,0.01,1,False,,
regression,quakes,3,,500,1,0.05,5,True,p75,6.1,alternative,100,5.02,9.79,0.7043165467625899,0.0,0,False,,
regression,quakes,3,,500,1,0.1,5,True,p75,6.1,factual,100,2.8,2.56,0.9142857142857143,0.01,1,False,,
regression,quakes,3,,500,1,0.1,5,True,p75,6.1,alternative,100,5.02,7.92,0.5553997194950911,0.0,0,False,,
regression,quakes,3,,500,1,0.2,5,True,p75,6.1,factual,100,2.8,1.82,0.6973180076628352,0.17,17,False,,
regression,quakes,3,,500,1,0.2,5,True,p75,6.1,alternative,100,5.02,4.42,0.293687707641196,0.02,2,False,,
regression,quakes,3,,100,2,0.05,5,True,plain,,factual,100,3.0,2.58,0.86,0.11,11,False,,
regression,quakes,3,,100,2,0.05,5,True,plain,,alternative,100,5.37,12.94,0.7216954824316788,0.0,0,False,,
regression,quakes,3,,100,2,0.1,5,True,plain,,factual,100,3.0,2.45,0.8166666666666667,0.12,12,False,,
regression,quakes,3,,100,2,0.1,5,True,plain,,alternative,100,5.37,12.35,0.6887897378694925,0.0,0,False,,
regression,quakes,3,,100,2,0.2,5,True,plain,,factual,100,3.0,2.04,0.68,0.22,22,False,,
regression,quakes,3,,100,2,0.2,5,True,plain,,alternative,100,5.37,8.98,0.5,0.0,0,False,,
regression,quakes,3,,100,2,0.05,5,True,p25,5.8,factual,100,2.97,2.23,0.8415094339622642,0.12,12,False,,
regression,quakes,3,,100,2,0.05,5,True,p25,5.8,alternative,100,2.95,5.44,0.5215723873441994,0.02,2,False,,
regression,quakes,3,,100,2,0.1,5,True,p25,5.8,factual,100,2.97,2.01,0.78515625,0.13,13,False,,
regression,quakes,3,,100,2,0.1,5,True,p25,5.8,alternative,100,2.95,5.0,0.4725897920604915,0.02,2,False,,
regression,quakes,3,,100,2,0.2,5,True,p25,5.8,factual,100,2.97,1.05,0.5223880597014925,0.37,37,False,,
regression,quakes,3,,100,2,0.2,5,True,p25,5.8,alternative,100,2.95,3.09,0.256006628003314,0.22,22,False,,
regression,quakes,3,,100,2,0.05,5,True,p50,5.9,factual,100,1.9,2.02,0.8278688524590164,0.12,12,False,,
regression,quakes,3,,100,2,0.05,5,True,p50,5.9,alternative,100,2.91,5.6,0.5288007554296507,0.04,4,False,,
regression,quakes,3,,100,2,0.1,5,True,p50,5.9,factual,100,1.9,1.76,0.7619047619047619,0.14,14,False,,
regression,quakes,3,,100,2,0.1,5,True,p50,5.9,alternative,100,2.91,5.12,0.4785046728971963,0.05,5,False,,
regression,quakes,3,,100,2,0.2,5,True,p50,5.9,factual,100,1.9,1.01,0.5126903553299492,0.35,35,False,,
regression,quakes,3,,100,2,0.2,5,True,p50,5.9,alternative,100,2.91,3.02,0.25166666666666665,0.12,12,False,,
regression,quakes,3,,100,2,0.05,5,True,p75,6.1,factual,100,2.37,2.43,0.8526315789473684,0.11,11,False,,
regression,quakes,3,,100,2,0.05,5,True,p75,6.1,alternative,100,4.72,7.52,0.601119104716227,0.01,1,False,,
regression,quakes,3,,100,2,0.1,5,True,p75,6.1,factual,100,2.37,2.25,0.8035714285714286,0.12,12,False,,
regression,quakes,3,,100,2,0.1,5,True,p75,6.1,alternative,100,4.72,7.14,0.5613207547169812,0.01,1,False,,
regression,quakes,3,,100,2,0.2,5,True,p75,6.1,factual,100,2.37,1.6,0.625,0.25,25,False,,
regression,quakes,3,,100,2,0.2,5,True,p75,6.1,alternative,100,4.72,4.97,0.35627240143369177,0.08,8,False,,
regression,quakes,3,,300,2,0.05,5,True,plain,,factual,100,3.0,2.73,0.91,0.06,6,False,,
regression,quakes,3,,300,2,0.05,5,True,plain,,alternative,100,5.52,15.3,0.8052631578947368,0.0,0,False,,
regression,quakes,3,,300,2,0.1,5,True,plain,,factual,100,3.0,2.59,0.8633333333333333,0.12,12,False,,
regression,quakes,3,,300,2,0.1,5,True,plain,,alternative,100,5.52,11.88,0.6252631578947369,0.0,0,False,,
regression,quakes,3,,300,2,0.2,5,True,plain,,factual,100,3.0,2.32,0.7733333333333333,0.16,16,False,,
regression,quakes,3,,300,2,0.2,5,True,plain,,alternative,100,5.52,7.66,0.4031578947368421,0.0,0,False,,
regression,quakes,3,,300,2,0.05,5,True,p25,5.8,factual,100,2.63,2.6,0.9059233449477352,0.08,8,False,,
regression,quakes,3,,300,2,0.05,5,True,p25,5.8,alternative,100,5.25,10.6,0.7412587412587412,0.02,2,False,,
regression,quakes,3,,300,2,0.1,5,True,p25,5.8,factual,100,2.63,2.45,0.8566433566433567,0.12,12,False,,
regression,quakes,3,,300,2,0.1,5,True,p25,5.8,alternative,100,5.25,7.84,0.5240641711229946,0.02,2,False,,
regression,quakes,3,,300,2,0.2,5,True,p25,5.8,factual,100,2.63,2.07,0.7527272727272727,0.18,18,False,,
regression,quakes,3,,300,2,0.2,5,True,p25,5.8,alternative,100,5.25,5.05,0.30811470408785846,0.06,6,False,,
regression,quakes,3,,300,2,0.05,5,True,p50,5.9,factual,100,2.97,2.66,0.9078498293515358,0.08,8,False,,
regression,quakes,3,,300,2,0.05,5,True,p50,5.9,alternative,100,4.66,11.28,0.753004005340454,0.02,2,False,,
regression,quakes,3,,300,2,0.1,5,True,p50,5.9,factual,100,2.97,2.53,0.8605442176870748,0.13,13,False,,
regression,quakes,3,,300,2,0.1,5,True,p50,5.9,alternative,100,4.66,8.44,0.5424164524421594,0.02,2,False,,
regression,quakes,3,,300,2,0.2,5,True,p50,5.9,factual,100,2.97,2.15,0.7597173144876325,0.17,17,False,,
regression,quakes,3,,300,2,0.2,5,True,p50,5.9,alternative,100,4.66,5.56,0.3289940828402367,0.04,4,False,,
regression,quakes,3,,300,2,0.05,5,True,p75,6.1,factual,100,2.6,2.51,0.9028776978417267,0.06,6,False,,
regression,quakes,3,,300,2,0.05,5,True,p75,6.1,alternative,100,4.12,9.37,0.7169089517980107,0.0,0,False,,
regression,quakes,3,,300,2,0.1,5,True,p75,6.1,factual,100,2.6,2.3,0.8487084870848709,0.13,13,False,,
regression,quakes,3,,300,2,0.1,5,True,p75,6.1,alternative,100,4.12,6.78,0.48776978417266187,0.0,0,False,,
regression,quakes,3,,300,2,0.2,5,True,p75,6.1,factual,100,2.6,1.81,0.7269076305220884,0.21,21,False,,
regression,quakes,3,,300,2,0.2,5,True,p75,6.1,alternative,100,4.12,4.35,0.27724665391969405,0.06,6,False,,
regression,quakes,3,,500,2,0.05,5,True,plain,,factual,100,3.0,2.84,0.9466666666666667,0.02,2,False,,
regression,quakes,3,,500,2,0.05,5,True,plain,,alternative,100,5.57,16.17,0.8085,0.0,0,False,,
regression,quakes,3,,500,2,0.1,5,True,plain,,factual,100,3.0,2.62,0.8733333333333333,0.08,8,False,,
regression,quakes,3,,500,2,0.1,5,True,plain,,alternative,100,5.57,13.07,0.6535,0.0,0,False,,
regression,quakes,3,,500,2,0.2,5,True,plain,,factual,100,3.0,2.33,0.7766666666666666,0.19,19,False,,
regression,quakes,3,,500,2,0.2,5,True,plain,,alternative,100,5.57,8.07,0.4035,0.0,0,False,,
regression,quakes,3,,500,2,0.05,5,True,p25,5.8,factual,100,2.66,2.75,0.9450171821305842,0.02,2,False,,
regression,quakes,3,,500,2,0.05,5,True,p25,5.8,alternative,100,4.83,11.91,0.7566709021601017,0.0,0,False,,
regression,quakes,3,,500,2,0.1,5,True,p25,5.8,factual,100,2.66,2.55,0.8703071672354948,0.08,8,False,,
regression,quakes,3,,500,2,0.1,5,True,p25,5.8,alternative,100,4.83,9.35,0.5743243243243243,0.0,0,False,,
regression,quakes,3,,500,2,0.2,5,True,p25,5.8,factual,100,2.66,2.11,0.7589928057553957,0.19,19,False,,
