seed,model,n_dim,method,significance,metric,value
11,rf,2,random_pruned_multibin,0.01,representative_violation_rate,0.007106598984771574
11,rf,2,random_pruned_multibin,0.01,rule_count,1.97
11,rf,2,random_pruned_multibin,0.01,candidate_violation_auroc,
11,rf,2,standard,0.05,representative_violation_rate,0.027
11,rf,2,standard,0.05,rule_count,2.0
11,rf,2,standard,0.05,candidate_violation_auroc,
11,rf,2,multibin_noguard,0.05,representative_violation_rate,0.007
11,rf,2,multibin_noguard,0.05,rule_count,2.0
11,rf,2,multibin_noguard,0.05,candidate_violation_auroc,0.9603325829229387
11,rf,2,guarded,0.05,representative_violation_rate,0.0
11,rf,2,guarded,0.05,rule_count,1.864
11,rf,2,guarded,0.05,candidate_violation_auroc,0.9603325829229387
11,rf,2,random_pruned_multibin,0.05,representative_violation_rate,0.0075107296137339056
11,rf,2,random_pruned_multibin,0.05,rule_count,1.864
11,rf,2,random_pruned_multibin,0.05,candidate_violation_auroc,
11,rf,2,standard,0.1,representative_violation_rate,0.027
11,rf,2,standard,0.1,rule_count,2.0
11,rf,2,standard,0.1,candidate_violation_auroc,
11,rf,2,multibin_noguard,0.1,representative_violation_rate,0.007
11,rf,2,multibin_noguard,0.1,rule_count,2.0
11,rf,2,multibin_noguard,0.1,candidate_violation_auroc,0.9603325829229387
11,rf,2,guarded,0.1,representative_violation_rate,0.0
11,rf,2,guarded,0.1,rule_count,1.804
11,rf,2,guarded,0.1,candidate_violation_auroc,0.9603325829229387
11,rf,2,random_pruned_multibin,0.1,representative_violation_rate,0.007760532150776054
11,rf,2,random_pruned_multibin,0.1,rule_count,1.804
11,rf,2,random_pruned_multibin,0.1,candidate_violation_auroc,
11,rf,2,standard,0.2,representative_violation_rate,0.027
11,rf,2,standard,0.2,rule_count,2.0
11,rf,2,standard,0.2,candidate_violation_auroc,
11,rf,2,multibin_noguard,0.2,representative_violation_rate,0.007
11,rf,2,multibin_noguard,0.2,rule_count,2.0
11,rf,2,multibin_noguard,0.2,candidate_violation_auroc,0.9603325829229387
11,rf,2,guarded,0.2,representative_violation_rate,0.0
11,rf,2,guarded,0.2,rule_count,1.574
11,rf,2,guarded,0.2,candidate_violation_auroc,0.9603325829229387
11,rf,2,random_pruned_multibin,0.2,representative_violation_rate,0.005082592121982211
11,rf,2,random_pruned_multibin,0.2,rule_count,1.574
11,rf,2,random_pruned_multibin,0.2,candidate_violation_auroc,
11,rf,10,standard,0.01,representative_violation_rate,0.023232323232323233
11,rf,10,standard,0.01,rule_count,9.058
11,rf,10,standard,0.01,candidate_violation_auroc,
11,rf,10,multibin_noguard,0.01,representative_violation_rate,0.003
11,rf,10,multibin_noguard,0.01,rule_count,9.614
11,rf,10,multibin_noguard,0.01,candidate_violation_auroc,0.8651123447430533
11,rf,10,guarded,0.01,representative_violation_rate,0.003061224489795918
11,rf,10,guarded,0.01,rule_count,9.462
11,rf,10,guarded,0.01,candidate_violation_auroc,0.8651123447430533
11,rf,10,random_pruned_multibin,0.01,representative_violation_rate,0.003061224489795918
11,rf,10,random_pruned_multibin,0.01,rule_count,9.462
11,rf,10,random_pruned_multibin,0.01,candidate_violation_auroc,
11,rf,10,standard,0.05,representative_violation_rate,0.023232323232323233
11,rf,10,standard,0.05,rule_count,9.058
11,rf,10,standard,0.05,candidate_violation_auroc,
11,rf,10,multibin_noguard,0.05,representative_violation_rate,0.003
11,rf,10,multibin_noguard,0.05,rule_count,9.614
11,rf,10,multibin_noguard,0.05,candidate_violation_auroc,0.8651123447430533
11,rf,10,guarded,0.05,representative_violation_rate,0.0010775862068965517
11,rf,10,guarded,0.05,rule_count,8.908
11,rf,10,guarded,0.05,candidate_violation_auroc,0.8651123447430533
11,rf,10,random_pruned_multibin,0.05,representative_violation_rate,0.0032017075773745998
11,rf,10,random_pruned_multibin,0.05,rule_count,8.908
11,rf,10,random_pruned_multibin,0.05,candidate_violation_auroc,
11,rf,10,standard,0.1,representative_violation_rate,0.023232323232323233
11,rf,10,standard,0.1,rule_count,9.058
11,rf,10,standard,0.1,candidate_violation_auroc,
11,rf,10,multibin_noguard,0.1,representative_violation_rate,0.003
11,rf,10,multibin_noguard,0.1,rule_count,9.614
11,rf,10,multibin_noguard,0.1,candidate_violation_auroc,0.8651123447430533
11,rf,10,guarded,0.1,representative_violation_rate,0.0011376564277588168
11,rf,10,guarded,0.1,rule_count,8.342
11,rf,10,guarded,0.1,candidate_violation_auroc,0.8651123447430533
11,rf,10,random_pruned_multibin,0.1,representative_violation_rate,0.003484320557491289
11,rf,10,random_pruned_multibin,0.1,rule_count,8.342
11,rf,10,random_pruned_multibin,0.1,candidate_violation_auroc,
11,rf,10,standard,0.2,representative_violation_rate,0.023232323232323233
11,rf,10,standard,0.2,rule_count,9.058
11,rf,10,standard,0.2,candidate_violation_auroc,
11,rf,10,multibin_noguard,0.2,representative_violation_rate,0.003
11,rf,10,multibin_noguard,0.2,rule_count,9.614
11,rf,10,multibin_noguard,0.2,candidate_violation_auroc,0.8651123447430533
11,rf,10,guarded,0.2,representative_violation_rate,0.0
11,rf,10,guarded,0.2,rule_count,7.26
11,rf,10,guarded,0.2,candidate_violation_auroc,0.8651123447430533
11,rf,10,random_pruned_multibin,0.2,representative_violation_rate,0.004037685060565276
11,rf,10,random_pruned_multibin,0.2,rule_count,7.26
11,rf,10,random_pruned_multibin,0.2,candidate_violation_auroc,
